运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
时间 (秒 s),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²)
0.000,0.002,,,3.7500E-5,,,-0.002,,,-3.7500E-5,,
0.025,0.009,0.283,,2.2500E-4,0.007,,-0.006,-0.157,,-1.5000E-4,-0.004,
0.050,0.016,0.188,-4.398,3.7500E-4,0.004,-0.105,-0.009,-0.126,1.257,-2.2500E-4,-0.003,0.030
0.075,0.019,0.063,-5.027,4.5000E-4,0.001,-0.120,-0.013,-0.094,1.885,-3.0000E-4,-0.002,0.045
0.100,0.019,-0.063,-5.027,4.5000E-4,-0.002,-0.120,-0.014,-0.031,1.885,-3.3750E-4,-7.500E-4,0.045
0.125,0.016,-0.188,-5.027,3.7500E-4,-0.004,-0.120,-0.014,0.000,0.628,-3.3750E-4,0.000,0.015
0.150,0.009,-0.314,-4.398,2.2500E-4,-0.007,-0.105,-0.014,0.000,0.628,-3.3750E-4,0.000,0.015
0.175,1.735E-18,-0.408,-4.398,5.4210E-20,-0.010,-0.105,-0.014,0.031,1.885,-3.3750E-4,7.500E-4,0.045
0.200,-0.011,-0.534,-4.398,-2.6250E-4,-0.013,-0.105,-0.013,0.094,1.885,-3.0000E-4,0.002,0.045
0.225,-0.027,-0.628,-3.770,-6.3750E-4,-0.015,-0.090,-0.009,0.126,1.885,-2.2500E-4,0.003,0.045
0.250,-0.042,-0.723,-3.770,-0.0010,-0.017,-0.090,-0.006,0.188,1.885,-1.5000E-4,0.004,0.045
0.275,-0.063,-0.817,-2.513,-0.0015,-0.019,-0.060,8.674E-19,0.220,1.257,-2.7105E-20,0.005,0.030
0.300,-0.083,-0.848,-2.513,-0.0020,-0.020,-0.060,0.005,0.251,1.257,1.1250E-4,0.006,0.030
0.325,-0.105,-0.942,-3.142,-0.0025,-0.022,-0.075,0.013,0.283,1.257,3.0000E-4,0.007,0.030
0.350,-0.130,-1.005,-1.885,-0.0031,-0.024,-0.045,0.019,0.314,1.257,4.5000E-4,0.008,0.030
0.375,-0.156,-1.037,-1.257,-0.0037,-0.025,-0.030,0.028,0.346,0.628,6.7500E-4,0.008,0.015
0.400,-0.182,-1.068,-0.628,-0.0043,-0.025,-0.015,0.036,0.346,0.628,8.6250E-4,0.008,0.015
0.425,-0.209,-1.068,-2.220E-14,-0.0050,-0.026,-6.245E-16,0.046,0.377,0.628,0.0011,0.009,0.015
0.450,-0.236,-1.068,-1.332E-14,-0.0056,-0.026,0.000,0.055,0.377,-0.628,0.0013,0.009,-0.015
0.475,-0.262,-1.068,0.628,-0.0063,-0.026,0.015,0.064,0.346,-1.885,0.0015,0.008,-0.045
0.500,-0.289,-1.037,1.257,-0.0069,-0.025,0.030,0.072,0.283,-1.885,0.0017,0.007,-0.045
0.525,-0.314,-1.005,1.257,-0.0075,-0.024,0.030,0.079,0.251,-6.661E-15,0.0019,0.006,1.735E-17
0.550,-0.339,-0.974,1.885,-0.0081,-0.023,0.045,0.085,0.283,0.628,0.0020,0.007,0.015
0.575,-0.363,-0.911,3.142,-0.0087,-0.022,0.075,0.093,0.283,-0.628,0.0022,0.007,-0.015
0.600,-0.385,-0.817,3.142,-0.0092,-0.020,0.075,0.099,0.251,-0.628,0.0024,0.006,-0.015
0.625,-0.404,-0.754,3.142,-0.0096,-0.018,0.075,0.105,0.251,-0.628,0.0025,0.006,-0.015
0.650,-0.423,-0.660,4.398,-0.0101,-0.016,0.105,0.112,0.220,-1.257,0.0027,0.005,-0.030
0.675,-0.437,-0.534,3.770,-0.0104,-0.013,0.090,0.116,0.188,-0.628,0.0028,0.005,-0.015
0.700,-0.449,-0.471,3.770,-0.0107,-0.011,0.090,0.121,0.188,-0.628,0.0029,0.005,-0.015
0.725,-0.460,-0.346,5.027,-0.0110,-0.008,0.120,0.126,0.157,-1.885,0.0030,0.004,-0.045
0.750,-0.467,-0.220,4.398,-0.0111,-0.005,0.105,0.129,0.094,-1.257,0.0031,0.002,-0.030
0.775,-0.471,-0.126,4.398,-0.0113,-0.003,0.105,0.130,0.094,-4.163E-15,0.0031,0.002,-1.041E-16
0.800,-0.473,0.000,5.027,-0.0113,0.000,0.120,0.134,0.094,-1.257,0.0032,0.002,-0.030
0.825,-0.471,0.126,5.027,-0.0113,0.003,0.120,0.135,0.031,-1.885,0.0032,7.500E-4,-0.045
0.850,-0.467,0.251,5.027,-0.0111,0.006,0.120,0.135,0.000,-1.257,0.0032,0.000,-0.030
0.875,-0.459,0.377,4.398,-0.0110,0.009,0.105,0.135,-0.031,-1.257,0.0032,-7.500E-4,-0.030
0.900,-0.448,0.471,3.770,-0.0107,0.011,0.090,0.134,-0.063,-1.257,0.0032,-0.002,-0.030
0.925,-0.435,0.565,3.770,-0.0104,0.013,0.090,0.132,-0.094,-1.257,0.0032,-0.002,-0.030
0.950,-0.419,0.660,3.770,-0.0100,0.016,0.090,0.129,-0.126,-1.257,0.0031,-0.003,-0.030
0.975,-0.402,0.754,3.770,-0.0096,0.018,0.090,0.126,-0.157,-1.257,0.0030,-0.004,-0.030
1.000,-0.382,0.848,3.142,-0.0091,0.020,0.075,0.121,-0.188,-0.628,0.0029,-0.005,-0.015
1.025,-0.360,0.911,2.513,-0.0086,0.022,0.060,0.116,-0.188,-0.628,0.0028,-0.005,-0.015
1.050,-0.336,0.974,1.885,-0.0080,0.023,0.045,0.112,-0.220,-1.257,0.0027,-0.005,-0.030
1.075,-0.311,1.005,1.257,-0.0074,0.024,0.030,0.105,-0.251,-0.628,0.0025,-0.006,-0.015
1.100,-0.286,1.037,1.257,-0.0068,0.025,0.030,0.099,-0.251,0.000,0.0024,-0.006,0.000
1.125,-0.259,1.068,0.628,-0.0062,0.025,0.015,0.093,-0.251,-0.628,0.0022,-0.006,-0.015
1.150,-0.232,1.068,1.332E-14,-0.0056,0.025,0.000,0.086,-0.283,-0.628,0.0021,-0.007,-0.015
1.175,-0.206,1.068,0.000,-0.0049,0.025,0.000,0.079,-0.283,-0.628,0.0019,-0.007,-0.015
1.200,-0.179,1.068,-0.628,-0.0043,0.025,-0.015,0.072,-0.314,-1.885,0.0017,-0.007,-0.045
1.225,-0.152,1.037,-1.257,-0.0036,0.025,-0.030,0.063,-0.377,-0.628,0.0015,-0.009,-0.015
1.250,-0.127,1.005,-1.257,-0.0030,0.024,-0.030,0.053,-0.346,0.628,0.0013,-0.008,0.015
1.275,-0.102,0.974,-2.513,-0.0024,0.023,-0.060,0.046,-0.346,-3.109E-14,0.0011,-0.008,-7.286E-16
1.300,-0.079,0.880,-3.770,-0.0019,0.021,-0.090,0.036,-0.346,0.628,8.6250E-4,-0.008,0.015
1.325,-0.058,0.785,-3.770,-0.0014,0.019,-0.090,0.028,-0.314,0.628,6.7500E-4,-0.007,0.015
1.350,-0.039,0.691,-3.770,-9.3750E-4,0.016,-0.090,0.020,-0.314,0.628,4.8750E-4,-0.007,0.015
1.375,-0.024,0.597,-3.770,-5.6250E-4,0.014,-0.090,0.013,-0.283,1.257,3.0000E-4,-0.007,0.030
1.400,-0.009,0.503,-4.398,-2.2500E-4,0.012,-0.105,0.006,-0.251,0.628,1.5000E-4,-0.006,0.015
1.425,0.002,0.377,-4.398,3.7500E-5,0.009,-0.105,0.000,-0.251,1.257,4.8789E-19,-0.006,0.030
1.450,0.009,0.283,-3.770,2.2500E-4,0.007,-0.090,-0.006,-0.188,2.513,-1.5000E-4,-0.004,0.060
1.475,0.016,0.188,-4.398,3.7500E-4,0.005,-0.105,-0.009,-0.126,1.885,-2.2500E-4,-0.003,0.045
1.500,0.019,0.063,-5.027,4.5000E-4,0.001,-0.120,-0.013,-0.094,1.885,-3.0000E-4,-0.002,0.045
1.525,0.019,-0.063,-5.027,4.5000E-4,-0.001,-0.120,-0.014,-0.031,1.885,-3.3750E-4,-7.500E-4,0.045
1.550,0.016,-0.188,-5.027,3.7500E-4,-0.004,-0.120,-0.014,0.000,0.628,-3.3750E-4,0.000,0.015
1.575,0.009,-0.314,-4.398,2.2500E-4,-0.007,-0.105,-0.014,0.000,0.628,-3.3750E-4,0.000,0.015
1.600,-5.378E-17,-0.408,-3.770,-1.2468E-18,-0.010,-0.090,-0.014,0.031,1.885,-3.3750E-4,7.500E-4,0.045
1.625,-0.011,-0.503,-4.398,-2.6250E-4,-0.012,-0.105,-0.013,0.094,1.885,-3.0000E-4,0.002,0.045
1.650,-0.025,-0.628,-4.398,-6.0000E-4,-0.015,-0.105,-0.009,0.126,1.885,-2.2500E-4,0.003,0.045
1.675,-0.042,-0.723,-3.770,-0.0010,-0.017,-0.090,-0.006,0.188,1.885,-1.5000E-4,0.004,0.045
1.700,-0.061,-0.817,-3.142,-0.0015,-0.019,-0.075,8.674E-19,0.220,1.257,4.6079E-19,0.005,0.030
1.725,-0.083,-0.880,-2.513,-0.0020,-0.021,-0.060,0.005,0.251,1.257,1.1250E-4,0.006,0.030
1.750,-0.105,-0.942,-2.513,-0.0025,-0.022,-0.060,0.013,0.283,1.257,3.0000E-4,0.007,0.030
1.775,-0.130,-1.005,-1.885,-0.0031,-0.024,-0.045,0.019,0.314,1.257,4.5000E-4,0.007,0.030
1.800,-0.156,-1.037,-1.257,-0.0037,-0.025,-0.030,0.028,0.346,0.628,6.7500E-4,0.008,0.015
1.825,-0.182,-1.068,-0.628,-0.0044,-0.025,-0.015,0.036,0.346,0.628,8.6250E-4,0.008,0.015
1.850,-0.209,-1.068,0.000,-0.0050,-0.026,0.000,0.046,0.377,0.628,0.0011,0.009,0.015
1.875,-0.236,-1.068,1.066E-13,-0.0056,-0.025,2.290E-15,0.055,0.377,-0.628,0.0013,0.009,-0.015
1.900,-0.262,-1.068,0.628,-0.0063,-0.025,0.015,0.064,0.346,-1.885,0.0015,0.008,-0.045
1.925,-0.289,-1.037,1.257,-0.0069,-0.025,0.030,0.072,0.283,-1.885,0.0017,0.007,-0.045
1.950,-0.314,-1.005,1.257,-0.0075,-0.024,0.030,0.079,0.251,2.554E-14,0.0019,0.006,7.806E-16
1.975,-0.339,-0.974,2.513,-0.0081,-0.023,0.060,0.085,0.283,0.628,0.0020,0.007,0.015
2.000,-0.363,-0.880,3.142,-0.0087,-0.021,0.075,0.093,0.283,-0.628,0.0022,0.007,-0.015
2.025,-0.383,-0.817,2.513,-0.0092,-0.019,0.060,0.099,0.251,-0.628,0.0024,0.006,-0.015
2.050,-0.404,-0.754,3.142,-0.0096,-0.018,0.075,0.105,0.251,-0.628,0.0025,0.006,-0.015
2.075,-0.421,-0.660,3.770,-0.0101,-0.016,0.090,0.112,0.220,-1.257,0.0027,0.005,-0.030
2.100,-0.437,-0.565,3.770,-0.0104,-0.014,0.090,0.116,0.188,-0.628,0.0028,0.005,-0.015
2.125,-0.449,-0.471,4.398,-0.0107,-0.011,0.105,0.121,0.188,-0.628,0.0029,0.005,-0.015
2.150,-0.460,-0.346,5.027,-0.0110,-0.008,0.120,0.126,0.157,-1.885,0.0030,0.004,-0.045
2.175,-0.467,-0.220,4.398,-0.0111,-0.005,0.105,0.129,0.094,-1.257,0.0031,0.002,-0.030
2.200,-0.471,-0.126,4.398,-0.0113,-0.003,0.105,0.130,0.094,1.665E-14,0.0031,0.002,3.990E-16
2.225,-0.473,0.000,5.027,-0.0113,0.000,0.120,0.134,0.094,-1.257,0.0032,0.002,-0.030
2.250,-0.471,0.126,5.027,-0.0113,0.003,0.120,0.135,0.031,-1.885,0.0032,7.500E-4,-0.045
2.275,-0.467,0.251,5.027,-0.0111,0.006,0.120,0.135,0.000,-1.257,0.0032,0.000,-0.030
2.300,-0.459,0.377,4.398,-0.0110,0.009,0.105,0.135,-0.031,-1.257,0.0032,-7.500E-4,-0.030
2.325,-0.448,0.471,3.770,-0.0107,0.011,0.090,0.134,-0.063,-1.257,0.0032,-0.002,-0.030
2.350,-0.435,0.565,3.770,-0.0104,0.014,0.090,0.132,-0.094,-1.257,0.0032,-0.002,-0.030
2.375,-0.419,0.660,3.770,-0.0100,0.016,0.090,0.129,-0.126,-1.257,0.0031,-0.003,-0.030
2.400,-0.402,0.754,3.770,-0.0096,0.018,0.090,0.126,-0.157,-1.257,0.0030,-0.004,-0.030
2.425,-0.382,0.848,3.142,-0.0091,0.020,0.075,0.121,-0.188,-0.628,0.0029,-0.005,-0.015
2.450,-0.360,0.911,2.513,-0.0086,0.022,0.060,0.116,-0.188,-0.628,0.0028,-0.005,-0.015
2.475,-0.336,0.974,1.885,-0.0080,0.023,0.045,0.112,-0.220,-1.257,0.0027,-0.005,-0.030
2.500,-0.311,1.005,1.257,-0.0074,0.024,0.030,0.105,-0.251,-0.628,0.0025,-0.006,-0.015
2.525,-0.286,1.037,1.257,-0.0068,0.025,0.030,0.099,-0.251,4.441E-14,0.0024,-0.006,1.076E-15
2.550,-0.259,1.068,0.628,-0.0062,0.025,0.015,0.093,-0.251,-0.628,0.0022,-0.006,-0.015
2.575,-0.232,1.068,1.998E-13,-0.0056,0.026,4.510E-15,0.086,-0.283,-0.628,0.0021,-0.007,-0.015
2.600,-0.206,1.068,-1.910E-13,-0.0049,0.026,-4.510E-15,0.079,-0.283,-0.628,0.0019,-0.007,-0.015
2.625,-0.179,1.068,-0.628,-0.0043,0.025,-0.015,0.072,-0.314,-1.885,0.0017,-0.007,-0.045
2.650,-0.152,1.037,-1.257,-0.0036,0.025,-0.030,0.063,-0.377,-0.628,0.0015,-0.009,-0.015
2.675,-0.127,1.005,-1.885,-0.0030,0.024,-0.045,0.053,-0.346,0.628,0.0013,-0.008,0.015
2.700,-0.102,0.942,-2.513,-0.0024,0.023,-0.060,0.046,-0.346,0.000,0.0011,-0.008,0.000
2.725,-0.080,0.880,-3.142,-0.0019,0.021,-0.075,0.036,-0.346,0.628,8.6250E-4,-0.008,0.015
2.750,-0.058,0.785,-3.770,-0.0014,0.019,-0.090,0.028,-0.314,0.628,6.7500E-4,-0.008,0.015
2.775,-0.041,0.691,-3.142,-9.7500E-4,0.016,-0.075,0.020,-0.314,0.628,4.8750E-4,-0.007,0.015
2.800,-0.024,0.628,-3.770,-5.6250E-4,0.015,-0.090,0.013,-0.283,1.257,3.0000E-4,-0.007,0.030
2.825,-0.009,0.503,-5.027,-2.2500E-4,0.012,-0.120,0.006,-0.251,0.628,1.5000E-4,-0.006,0.015
