运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
2.850,0.002,0.377,-4.398,3.7500E-5,0.009,-0.105,0.000,-0.251,1.257,9.2157E-19,-0.006,0.030
2.875,0.009,0.283,-3.770,2.2500E-4,0.007,-0.090,-0.006,-0.188,2.513,-1.5000E-4,-0.004,0.060
2.900,0.016,0.188,-4.398,3.7500E-4,0.004,-0.105,-0.009,-0.126,1.885,-2.2500E-4,-0.003,0.045
2.925,0.019,0.063,-5.027,4.5000E-4,0.002,-0.120,-0.013,-0.094,1.885,-3.0000E-4,-0.002,0.045
2.950,0.019,-0.063,-5.027,4.5000E-4,-0.002,-0.120,-0.014,-0.031,1.885,-3.3750E-4,-7.500E-4,0.045
2.975,0.016,-0.188,-5.027,3.7500E-4,-0.005,-0.120,-0.014,0.000,0.628,-3.3750E-4,0.000,0.015
3.000,0.009,-0.314,-4.398,2.2500E-4,-0.008,-0.105,-0.014,0.000,0.628,-3.3750E-4,0.000,0.015
3.025,-5.378E-17,-0.408,-3.770,-2.8731E-18,-0.010,-0.090,-0.014,0.031,1.885,-3.3750E-4,7.500E-4,0.045
3.050,-0.011,-0.503,-4.398,-2.6250E-4,-0.012,-0.105,-0.013,0.094,1.885,-3.0000E-4,0.002,0.045
3.075,-0.025,-0.628,-4.398,-6.0000E-4,-0.015,-0.105,-0.009,0.126,1.885,-2.2500E-4,0.003,0.045
3.100,-0.042,-0.723,-3.770,-0.0010,-0.017,-0.090,-0.006,0.188,1.885,-1.5000E-4,0.005,0.045
3.125,-0.061,-0.817,-3.142,-0.0015,-0.019,-0.075,8.674E-19,0.220,1.257,8.9447E-19,0.005,0.030
3.150,-0.083,-0.880,-1.885,-0.0020,-0.021,-0.045,0.005,0.251,1.257,1.1250E-4,0.006,0.030
3.175,-0.105,-0.911,-1.885,-0.0025,-0.022,-0.045,0.013,0.283,1.257,3.0000E-4,0.007,0.030
3.200,-0.129,-0.974,-2.513,-0.0031,-0.023,-0.060,0.019,0.314,1.257,4.5000E-4,0.008,0.030
3.225,-0.154,-1.037,-1.885,-0.0037,-0.025,-0.045,0.028,0.346,0.628,6.7500E-4,0.008,0.015
3.250,-0.181,-1.068,-1.257,-0.0043,-0.025,-0.030,0.036,0.346,0.628,8.6250E-4,0.008,0.015
3.275,-0.207,-1.100,-0.628,-0.0050,-0.026,-0.015,0.046,0.377,0.628,0.0011,0.009,0.015
3.300,-0.236,-1.100,1.257,-0.0056,-0.026,0.030,0.055,0.377,-1.257,0.0013,0.009,-0.030
3.325,-0.262,-1.037,1.257,-0.0063,-0.025,0.030,0.064,0.314,-1.885,0.0015,0.008,-0.045
3.350,-0.287,-1.037,0.628,-0.0069,-0.025,0.015,0.071,0.283,-0.628,0.0017,0.007,-0.015
3.375,-0.314,-1.005,1.885,-0.0075,-0.024,0.045,0.079,0.283,-4.996E-14,0.0019,0.007,-1.023E-15
3.400,-0.338,-0.942,1.885,-0.0081,-0.022,0.045,0.085,0.283,4.996E-14,0.0020,0.007,1.197E-15
3.425,-0.361,-0.911,1.885,-0.0086,-0.022,0.045,0.093,0.283,-0.628,0.0022,0.007,-0.015
3.450,-0.383,-0.848,3.142,-0.0092,-0.020,0.075,0.099,0.251,-0.628,0.0024,0.006,-0.015
3.475,-0.404,-0.754,3.770,-0.0096,-0.018,0.090,0.105,0.251,-0.628,0.0025,0.006,-0.015
3.500,-0.421,-0.660,3.770,-0.0101,-0.016,0.090,0.112,0.220,-1.257,0.0027,0.005,-0.030
3.525,-0.437,-0.565,3.770,-0.0104,-0.013,0.090,0.116,0.188,-1.257,0.0028,0.004,-0.030
3.550,-0.449,-0.471,4.398,-0.0107,-0.011,0.105,0.121,0.157,-0.628,0.0029,0.004,-0.015
3.575,-0.460,-0.346,5.027,-0.0110,-0.008,0.120,0.124,0.157,-0.628,0.0030,0.004,-0.015
3.600,-0.467,-0.220,4.398,-0.0111,-0.005,0.105,0.129,0.126,-1.257,0.0031,0.003,-0.030
3.625,-0.471,-0.126,4.398,-0.0113,-0.003,0.105,0.130,0.094,-0.628,0.0031,0.002,-0.015
3.650,-0.473,0.000,5.027,-0.0113,0.000,0.120,0.134,0.094,-1.257,0.0032,0.002,-0.030
3.675,-0.471,0.126,5.027,-0.0113,0.003,0.120,0.135,0.031,-1.885,0.0032,7.500E-4,-0.045
3.700,-0.467,0.251,4.398,-0.0111,0.006,0.105,0.135,0.000,-1.257,0.0032,0.000,-0.030
3.725,-0.459,0.346,4.398,-0.0110,0.008,0.105,0.135,-0.031,-1.257,0.0032,-7.500E-4,-0.030
3.750,-0.449,0.471,5.027,-0.0107,0.011,0.120,0.134,-0.063,-1.257,0.0032,-0.002,-0.030
3.775,-0.435,0.597,3.770,-0.0104,0.014,0.090,0.132,-0.094,-1.257,0.0032,-0.002,-0.030
3.800,-0.419,0.660,3.142,-0.0100,0.016,0.075,0.129,-0.126,-1.257,0.0031,-0.003,-0.030
3.825,-0.402,0.754,3.770,-0.0096,0.018,0.090,0.126,-0.157,-1.257,0.0030,-0.004,-0.030
3.850,-0.382,0.848,3.142,-0.0091,0.020,0.075,0.121,-0.188,-0.628,0.0029,-0.005,-0.015
3.875,-0.360,0.911,1.885,-0.0086,0.022,0.045,0.116,-0.188,-0.628,0.0028,-0.004,-0.015
3.900,-0.336,0.942,1.885,-0.0080,0.022,0.045,0.112,-0.220,-1.257,0.0027,-0.005,-0.030
3.925,-0.313,1.005,1.885,-0.0075,0.024,0.045,0.105,-0.251,-0.628,0.0025,-0.006,-0.015
3.950,-0.286,1.037,1.257,-0.0068,0.025,0.030,0.099,-0.251,0.000,0.0024,-0.006,0.000
3.975,-0.261,1.068,1.257,-0.0062,0.026,0.030,0.093,-0.251,-0.628,0.0022,-0.006,-0.015
4.000,-0.232,1.100,-3.686E-13,-0.0056,0.026,-9.021E-15,0.086,-0.283,-0.628,0.0021,-0.007,-0.015
4.025,-0.206,1.068,-1.257,-0.0049,0.025,-0.030,0.079,-0.283,-0.628,0.0019,-0.007,-0.015
4.050,-0.179,1.037,-0.628,-0.0043,0.025,-0.015,0.072,-0.314,-1.257,0.0017,-0.008,-0.030
4.075,-0.154,1.037,-0.628,-0.0037,0.025,-0.015,0.063,-0.346,-0.628,0.0015,-0.008,-0.015
4.100,-0.127,1.005,-1.885,-0.0030,0.024,-0.045,0.055,-0.346,-0.628,0.0013,-0.008,-0.015
4.125,-0.104,0.942,-1.885,-0.0025,0.023,-0.045,0.046,-0.377,0.000,0.0011,-0.009,0.000
4.150,-0.080,0.911,-3.142,-0.0019,0.022,-0.075,0.036,-0.346,1.257,8.6250E-4,-0.008,0.030
4.175,-0.058,0.785,-4.398,-0.0014,0.019,-0.105,0.028,-0.314,0.628,6.7500E-4,-0.008,0.015
4.200,-0.041,0.691,-3.142,-9.7500E-4,0.016,-0.075,0.020,-0.314,0.628,4.8750E-4,-0.007,0.015
4.225,-0.024,0.628,-3.770,-5.6250E-4,0.015,-0.090,0.013,-0.283,1.257,3.0000E-4,-0.007,0.030
4.250,-0.009,0.503,-5.027,-2.2500E-4,0.012,-0.120,0.006,-0.251,0.628,1.5000E-4,-0.006,0.015
4.275,0.002,0.377,-4.398,3.7500E-5,0.009,-0.105,0.000,-0.251,1.257,1.3553E-18,-0.006,0.030
4.300,0.009,0.283,-3.770,2.2500E-4,0.007,-0.090,-0.006,-0.188,2.513,-1.5000E-4,-0.005,0.060
4.325,0.016,0.188,-4.398,3.7500E-4,0.004,-0.105,-0.009,-0.126,1.885,-2.2500E-4,-0.003,0.045
4.350,0.019,0.063,-5.027,4.5000E-4,0.002,-0.120,-0.013,-0.094,1.885,-3.0000E-4,-0.002,0.045
4.375,0.019,-0.063,-5.027,4.5000E-4,-0.002,-0.120,-0.014,-0.031,1.885,-3.3750E-4,-7.500E-4,0.045
4.400,0.016,-0.188,-5.027,3.7500E-4,-0.005,-0.120,-0.014,0.000,0.628,-3.3750E-4,0.000,0.015
4.425,0.009,-0.314,-4.398,2.2500E-4,-0.008,-0.105,-0.014,0.000,0.628,-3.3750E-4,0.000,0.015
4.450,-5.378E-17,-0.408,-3.770,-6.1257E-18,-0.010,-0.090,-0.014,0.031,1.885,-3.3750E-4,7.500E-4,0.045
4.475,-0.011,-0.503,-4.398,-2.6250E-4,-0.012,-0.105,-0.013,0.094,1.885,-3.0000E-4,0.002,0.045
4.500,-0.025,-0.628,-4.398,-6.0000E-4,-0.015,-0.105,-0.009,0.126,1.885,-2.2500E-4,0.003,0.045
4.525,-0.042,-0.723,-3.142,-0.0010,-0.017,-0.075,-0.006,0.188,1.885,-1.5000E-4,0.005,0.045
4.550,-0.061,-0.785,-3.142,-0.0015,-0.019,-0.075,8.674E-19,0.220,0.628,1.3281E-18,0.005,0.015
4.575,-0.082,-0.880,-3.142,-0.0020,-0.021,-0.075,0.005,0.220,1.257,1.1250E-4,0.005,0.030
4.600,-0.105,-0.942,-1.885,-0.0025,-0.023,-0.045,0.011,0.283,2.513,2.6250E-4,0.007,0.060
4.625,-0.129,-0.974,-1.885,-0.0031,-0.023,-0.045,0.019,0.346,1.257,4.5000E-4,0.008,0.030
4.650,-0.154,-1.037,-1.885,-0.0037,-0.025,-0.045,0.028,0.346,-1.110E-15,6.7500E-4,0.008,3.469E-17
4.675,-0.181,-1.068,-0.628,-0.0043,-0.026,-0.015,0.036,0.346,0.628,8.6250E-4,0.008,0.015
4.700,-0.207,-1.068,3.775E-13,-0.0050,-0.026,8.882E-15,0.046,0.377,0.628,0.0011,0.009,0.015
4.725,-0.234,-1.068,8.882E-15,-0.0056,-0.025,0.000,0.055,0.377,-1.257,0.0013,0.009,-0.030
4.750,-0.261,-1.068,-3.553E-13,-0.0062,-0.026,-9.021E-15,0.064,0.314,-1.885,0.0015,0.008,-0.045
4.775,-0.287,-1.068,1.257,-0.0069,-0.026,0.030,0.071,0.283,-0.628,0.0017,0.007,-0.015
4.800,-0.314,-1.005,2.513,-0.0075,-0.024,0.060,0.079,0.283,0.000,0.0019,0.007,1.735E-16
4.825,-0.338,-0.942,1.885,-0.0081,-0.023,0.045,0.085,0.283,2.010E-13,0.0020,0.007,4.805E-15
4.850,-0.361,-0.911,1.885,-0.0086,-0.022,0.045,0.093,0.283,-0.628,0.0022,0.007,-0.015
4.875,-0.383,-0.848,3.142,-0.0092,-0.020,0.075,0.099,0.251,-0.628,0.0024,0.006,-0.015
4.900,-0.404,-0.754,3.770,-0.0096,-0.018,0.090,0.105,0.251,-0.628,0.0025,0.006,-0.015
4.925,-0.421,-0.660,3.770,-0.0101,-0.016,0.090,0.112,0.220,-1.257,0.0027,0.005,-0.030
4.950,-0.437,-0.565,3.770,-0.0104,-0.014,0.090,0.116,0.188,-1.257,0.0028,0.005,-0.030
4.975,-0.449,-0.471,4.398,-0.0107,-0.011,0.105,0.121,0.157,-0.628,0.0029,0.004,-0.015
5.000,-0.460,-0.346,5.027,-0.0110,-0.008,0.120,0.124,0.157,-0.628,0.0030,0.004,-0.015
5.025,-0.467,-0.220,4.398,-0.0111,-0.005,0.105,0.129,0.126,-1.257,0.0031,0.003,-0.030
5.050,-0.471,-0.126,4.398,-0.0113,-0.003,0.105,0.130,0.094,-0.628,0.0031,0.002,-0.015
5.075,-0.473,0.000,5.027,-0.0113,0.000,0.120,0.134,0.094,-1.257,0.0032,0.002,-0.030
5.100,-0.471,0.126,5.027,-0.0113,0.003,0.120,0.135,0.031,-1.885,0.0032,7.500E-4,-0.045
5.125,-0.467,0.251,4.398,-0.0111,0.006,0.105,0.135,0.000,-1.257,0.0032,0.000,-0.030
5.150,-0.459,0.346,4.398,-0.0110,0.008,0.105,0.135,-0.031,-1.257,0.0032,-7.500E-4,-0.030
5.175,-0.449,0.471,4.398,-0.0107,0.011,0.105,0.134,-0.063,-1.257,0.0032,-0.002,-0.030
5.200,-0.435,0.565,3.770,-0.0104,0.014,0.090,0.132,-0.094,-1.257,0.0032,-0.002,-0.030
5.225,-0.421,0.660,3.770,-0.0101,0.016,0.090,0.129,-0.126,-1.257,0.0031,-0.003,-0.030
5.250,-0.402,0.754,3.142,-0.0096,0.018,0.075,0.126,-0.157,-1.257,0.0030,-0.004,-0.030
5.275,-0.383,0.817,3.142,-0.0092,0.019,0.075,0.121,-0.188,-0.628,0.0029,-0.004,-0.015
5.300,-0.361,0.911,3.142,-0.0086,0.022,0.075,0.116,-0.188,-0.628,0.0028,-0.005,-0.015
5.325,-0.338,0.974,1.885,-0.0081,0.023,0.045,0.112,-0.220,-1.257,0.0027,-0.005,-0.030
5.350,-0.313,1.005,1.257,-0.0075,0.024,0.030,0.105,-0.251,-0.628,0.0025,-0.006,-0.015
5.375,-0.287,1.037,1.257,-0.0069,0.025,0.030,0.099,-0.251,8.882E-14,0.0024,-0.006,2.134E-15
5.400,-0.261,1.068,1.257,-0.0062,0.025,0.030,0.093,-0.251,-0.628,0.0022,-0.006,-0.015
5.425,-0.234,1.100,0.628,-0.0056,0.026,0.015,0.086,-0.283,-0.628,0.0021,-0.007,-0.015
5.450,-0.206,1.100,-1.257,-0.0049,0.026,-0.030,0.079,-0.283,-0.628,0.0019,-0.007,-0.015
5.475,-0.179,1.037,-1.257,-0.0043,0.025,-0.030,0.072,-0.314,-1.257,0.0017,-0.007,-0.030
5.500,-0.154,1.037,-0.628,-0.0037,0.025,-0.015,0.063,-0.346,-0.628,0.0015,-0.008,-0.015
5.525,-0.127,1.005,-1.885,-0.0030,0.024,-0.045,0.055,-0.346,-0.628,0.0013,-0.008,-0.015
5.550,-0.104,0.942,-1.885,-0.0025,0.023,-0.045,0.046,-0.377,0.000,0.0011,-0.009,0.000
5.575,-0.080,0.911,-3.142,-0.0019,0.022,-0.075,0.036,-0.346,1.257,8.6250E-4,-0.008,0.030
5.600,-0.058,0.785,-4.398,-0.0014,0.019,-0.105,0.028,-0.314,0.628,6.7500E-4,-0.007,0.015
5.625,-0.041,0.691,-3.142,-9.7500E-4,0.017,-0.075,0.020,-0.314,0.628,4.8750E-4,-0.008,0.015
5.650,-0.024,0.628,-3.770,-5.6250E-4,0.015,-0.090,0.013,-0.283,1.257,3.0000E-4,-0.007,0.030
5.675,-0.009,0.503,-5.027,-2.2500E-4,0.012,-0.120,0.006,-0.251,0.628,1.5000E-4,-0.006,0.015
5.700,0.002,0.377,-4.398,3.7500E-5,0.009,-0.105,0.000,-0.251,1.257,1.7889E-18,-0.006,0.030
5.725,0.009,0.283,-3.770,2.2500E-4,0.007,-0.090,-0.006,-0.188,3.142,-1.5000E-4,-0.005,0.075
5.750,0.016,0.188,,3.7500E-4,0.005,,-0.009,-0.094,,-2.2500E-4,-0.002,
